participantNo,inputType,trialNo,inputTime,prepTime,msg,orgMsg,msgLen,wpm,incorrect_fixed,fixes,taskType,setNum,totalTime,entryTime,corrTime,acCount,inf,correct,uncorrected_error_rate,corrected_error_rate,bandwidth
24,Speech,20,3856,2819,The old man like sitting on park benches and looking over the garden,"The old man liked sitting on park benches and looking over the garden
",68,208.50622406639005,0,0,Transcription,C2,9347,6528,0,0,1,68,0.014492753623188406,0.0,0.9855072463768116
16,Speech,1,20009,5449,"Sally puts broccoli on her hotdog, she loves vegetables","Sally puts broccoli on her hotdog, she loves vegetables
",55,32.385426558048884,18,9,Transcription,C1,28158,22709,9172,0,0,55,0.0,0.28125,0.6707317073170732
16,Speech,2,10081,5159,The mom paid some money to have a swing installed outside her house,"The mom paid some money to have a swing installed outside her house
",67,78.56363456006349,5,5,Transcription,C2,17751,12592,5074,0,0,67,0.0,0.06944444444444445,0.8701298701298701
16,Speech,3,17771,2607,The friends got a teddy bear with some money,"The friends got a teddy bear with some money
",44,29.036070001688145,16,16,Transcription,C2,22976,20369,7981,0,0,44,0.0,0.26666666666666666,0.5789473684210527
16,Speech,4,6247,5994,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,107.57163438450458,0,0,Transcription,C1,15012,9019,0,0,0,57,0.0,0.0,1.0
16,Speech,5,2469,3714,The boy got a gift from his siblings,"The boy got a gift from his siblings
",36,170.10935601458084,0,0,Transcription,C2,11579,7866,0,0,0,36,0.0,0.0,1.0
16,Speech,6,2978,3785,The baby enjoys sunny days outside his house,"The baby enjoys sunny days outside his house
",44,173.2706514439221,0,0,Transcription,C2,10409,6624,0,0,0,44,0.0,0.0,1.0
16,Speech,7,5576,4371,The girl hosted a football game at her house,"The girl hosted a football game at her house
",44,92.53945480631278,4,4,Transcription,C2,12343,7972,2757,0,0,44,0.0,0.08333333333333333,0.8461538461538461
16,Speech,8,14986,8363,The mom took a flight with her baby to see her friend,"The mom took a flight with her baby to see her friend
",53,41.638862938742825,13,13,Transcription,C2,25775,17412,8948,0,0,53,0.0,0.19696969696969696,0.6708860759493671
16,Speech,9,23179,6515,The dog hypnotizes the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",56,28.474049786444624,21,11,Transcription,C1,30812,24297,17946,0,0,56,0.0,0.31343283582089554,0.6363636363636364
16,Speech,10,3067,4551,The baby loves being in the house when the sun is shining,"The baby loves being in the house when the sun is shining
",57,219.10661884577763,0,0,Transcription,C1,12195,7644,0,0,0,57,0.0,0.0,1.0
16,Speech,11,8019,4550,The friends broke a mug at the hotel,"The friends broke a mug at the hotel
",36,52.375607931163486,2,2,Transcription,C2,14534,9984,780,0,0,36,0.0,0.05263157894736842,0.9
16,Speech,12,3743,4492,The girl was confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",57,179.53513224686083,0,0,Transcription,C1,13487,8995,0,0,0,57,0.0,0.0,1.0
16,Speech,13,7711,3961,The teacher and her little daughters entered the airplane,"The teacher and her little daughters entered the airplane
",57,87.14822980158215,0,0,Transcription,C1,15816,11855,0,0,0,57,0.0,0.0,1.0
16,Speech,14,10491,4336,A group of friends won a teddy bear in an amusement park,"A group of friends won a teddy bear in an amusement park
",56,62.91106662853875,3,3,Transcription,C1,18299,13964,4280,0,0,56,0.0,0.05084745762711865,0.9032258064516129
16,Speech,15,3460,4915,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,190.7514450867052,0,0,Transcription,C1,12252,7337,0,0,0,56,0.0,0.0,1.0
16,Speech,16,9514,6184,The teenagers give a gift to their little brother Bobby,"The teenagers gave a gift to their little brother Bobby
",55,68.11015345806182,1,1,Transcription,C1,20874,14690,634,0,1,54,0.017857142857142856,0.017857142857142856,0.9473684210526315
16,Speech,17,2872,5340,The woman thinks broccoli is better than hot dogs,"The woman thinks broccoli is better than hot dogs
",49,200.55710306406687,0,0,Transcription,C2,11864,6524,0,0,0,49,0.0,0.0,1.0
16,Speech,18,13760,5083,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,47.965116279069775,19,7,Transcription,C1,22232,17149,7198,0,0,56,0.0,0.30158730158730157,0.6829268292682927
16,Speech,19,17408,6660,Santa Claus waved at the man while he rode his bicycle,"Santa Claus waved at the man while he rode his bicycle
",54,36.53492647058823,9,8,Transcription,C2,27339,20679,6088,0,0,54,0.0,0.14516129032258066,0.7605633802816901
16,Speech,20,2544,5350,The man admired the flowers while sitting on the bench,"The man admired the flowers while sitting on the bench
",54,250.0,0,0,Transcription,C2,10700,5350,0,0,0,54,0.0,0.0,1.0
16,Keyboard,1,15827,1622,Joe saw someone using a Santa Claus costume while biking,"Joe saw someone using a Santa Claus costume while biking
",56,41.70089088266886,0,0,Transcription,D1,21951,20329,0,1,0,56,0.0,0.0,1.0
16,Keyboard,2,13257,1337,The doctor took a flight to visit his son,"The doctor took a flight to visit his son
",41,36.20728671645169,12,3,Transcription,D2,16023,14686,2957,2,0,41,0.0,0.2727272727272727,0.7321428571428571
16,Keyboard,3,16138,1142,Dad's phone's ringtone makes the baby happy,"Dad's phone's ringtone makes the baby happy
",43,31.230635766513814,10,3,Transcription,D2,21374,20232,1664,3,0,43,0.0,0.21739130434782608,0.7678571428571429
16,Keyboard,4,26678,1166,A teddy bear cost too much money for the teenagers to buy,"A teddy bear cost too much money for the teenagers to buy
",57,25.189294549816328,11,6,Transcription,D1,31560,30394,8642,5,0,57,0.0,0.1746031746031746,0.7702702702702703
16,Keyboard,5,9795,2309,Apples are a staple at the doctor's house,"Apples are a staple at the doctor's house
",41,49.00459418070444,0,0,Transcription,D2,13599,11290,0,1,0,41,0.0,0.0,1.0
16,Keyboard,6,20547,962,The doctor on the airplane gave the little boy a lolly pop,"The doctor on the airplane gave the little boy a lolly pop
",58,33.289531318440645,7,2,Transcription,D1,25976,25014,2614,1,0,58,0.0,0.11666666666666667,0.8656716417910447
16,Keyboard,7,14918,1301,The baby stays in the house so that he's not sunburned,"The baby stays in the house so that he's not sunburned
",54,42.63306073200161,3,1,Transcription,D1,19589,18288,629,3,0,54,0.0,0.05454545454545454,0.9310344827586207
16,Keyboard,8,18607,973,The woman thinks that hot dogs taste better than broccoli,"The woman thinks that hot dogs taste better than broccoli
",57,36.11544042564627,0,0,Transcription,D1,20232,19259,0,1,0,57,0.0,0.0,1.0
16,Keyboard,9,24911,977,The baby wanted to get a swing while the mother wanted to get money from the bank,"The baby wanted to get a swing while the mother wanted to get money from the bank
",81,38.537192404961665,4,2,Transcription,D2,31465,30489,1679,2,0,81,0.0,0.04819277108433735,0.9310344827586207
16,Keyboard,10,11885,871,The woman cooked a meal for the pet turtle,"The woman cooked a meal for the pet turtle
",42,41.396718552797644,9,3,Transcription,D2,15804,14934,1998,2,0,42,0.0,0.2,0.7777777777777778
16,Keyboard,11,21004,1320,Mom called Santa Claus to make the crying boy happy,"Mom called Santa Claus to make the crying boy happy
",51,28.565987430965528,9,3,Transcription,D2,24186,22866,2379,2,0,51,0.0,0.16666666666666666,0.8095238095238095
16,Keyboard,12,24063,918,The old with man loves the teddy bear she got as a gift,"The old with man loves the teddy bear she got as a gift
",55,26.92931055978058,0,0,Transcription,D2,30498,29580,0,0,0,55,0.0,0.0,1.0
16,Keyboard,13,15825,958,Tell me went on a sail cruise and met a little kitty cat,"Tell me went on a sail cruise and met a little kitty cat
",56,41.70616113744076,1,1,Transcription,D1,22403,21445,547,0,0,56,0.0,0.017543859649122806,0.9655172413793104
16,Keyboard,14,15374,975,The person makes a soccer ball shaped cake in the house,"The person makes a soccer ball shaped cake in the house
",55,42.14908286717835,5,5,Transcription,D1,19689,18714,1036,0,0,55,0.0,0.08333333333333333,0.8461538461538461
16,Keyboard,15,15715,1096,The man looked at the flowers while sitting on the bench in the park,"The man looked at the flowers while sitting on the bench in the park
",68,51.16131084950685,0,0,Transcription,D2,21708,20612,0,1,0,68,0.0,0.0,1.0
16,Keyboard,16,13100,1367,The mother could not afford to take her baby to the park,"The mother could not afford to take her baby to the park
",56,50.38167938931298,0,0,Transcription,D1,17889,16522,0,1,0,56,0.0,0.0,1.0
16,Keyboard,17,20993,874,The man was torn between his love and his love for soccer,"The man was torn between his love and his love for soccer
",57,32.01067022340781,7,4,Transcription,D1,24631,23757,4825,4,0,57,0.0,0.11475409836065574,0.8382352941176471
16,Keyboard,18,8980,1265,The friends gave the boy a present ,"The friends gave the boy a present
",35,45.43429844097996,6,1,Transcription,D2,11999,10734,1211,1,0,34,0.0,0.17142857142857143,0.8292682926829268
16,Keyboard,19,20900,1063,The woman found money on the ground next to the swing set,"The woman found money on the ground next to the swing set
",57,32.153110047846894,4,4,Transcription,D1,24579,23516,2346,0,0,57,0.0,0.06557377049180328,0.8769230769230769
16,Keyboard,20,16885,1293,The boy cried when the swing got wet because of the rain,"The boy cried when the swing got wet because of the rain
",56,39.08794788273616,1,1,Transcription,D2,21196,19903,980,1,0,56,0.0,0.017543859649122806,0.9655172413793104
30,Keyboard,1,38828,4514,Mom started saving for her daughter's play set,"Mom started saving for her daughter's play set
",46,13.907489440609869,10,10,Transcription,C2,50848,46334,7536,4,0,46,0.0,0.17857142857142858,0.696969696969697
30,Keyboard,2,38835,1899,The teacher and her little daughters entered the airplane,"The teacher and her little daughters entered the airplane
",57,17.303978370027036,0,0,Transcription,C1,43619,41720,0,4,0,57,0.0,0.0,1.0
30,Keyboard,3,58937,3129,"Billy loves to play in the water with his boat, but his cat can't stand the water","Billy loves to play in the water with his boat, but his cat can't stand the water
",81,16.28857933047152,1,1,Transcription,C2,63921,60792,889,4,0,81,0.0,0.012195121951219513,0.9759036144578314
30,Keyboard,4,31579,2236,Mom and the dog could not stop Billy from crying,"Mom and the dog could not stop Billy from crying
",48,17.859970233382946,1,1,Transcription,C2,35574,33338,762,4,0,48,0.0,0.02040816326530612,0.96
30,Keyboard,5,45077,3088,The child cried because a man told him Santa wasn't real,"The child cried because a man told him Santa wasn't real
",56,14.641613239567853,8,4,Transcription,C1,53743,50655,3195,2,0,56,0.0,0.13333333333333333,0.8235294117647058
30,Keyboard,6,49278,2249,The teenagers gave a gift to their little brother Bobby,"The teenagers gave a gift to their little brother Bobby
",55,13.149884329721175,8,5,Transcription,C1,55812,53564,6214,4,0,55,0.0,0.13333333333333333,0.8088235294117647
30,Keyboard,7,46435,1978,The weather was bad so David couldn't play on the jungle gym,"The weather was bad so David couldn't play on the jungle gym
",60,15.247119629589747,17,8,Transcription,C2,54225,52247,7511,5,0,60,0.0,0.25,0.7058823529411765
30,Keyboard,8,41966,1752,The baby loves being in the house when the sun is shining,"The baby loves being in the house when the sun is shining
",57,16.012962874708098,13,7,Transcription,C1,46796,45044,3562,6,0,57,0.0,0.203125,0.7402597402597403
30,Keyboard,9,22851,2118,Betty likes broccoli on her hotdogs,"Betty likes broccoli on her hotdogs
",35,17.85479847709072,1,1,Transcription,C2,27345,25227,867,2,0,35,0.0,0.027777777777777776,0.9459459459459459
30,Keyboard,10,59440,2286,"Tommy wanted Billy to take him to see Santa, but Billy refused","Tommy wanted Billy to take him to see Santa, but Billy refused
",62,12.314939434724094,17,9,Transcription,C2,62646,60360,8370,4,0,62,0.0,0.23943661971830985,0.7045454545454546
30,Keyboard,11,42496,2260,The children went to their friends house for hot chocolate,"The children went to their friend's house for hot chocolate
",58,16.095632530120483,15,7,Transcription,C2,46721,44461,7533,5,1,57,0.015384615384615385,0.23076923076923078,0.7125
30,Keyboard,12,43038,1665,The girl was confused when she saw a dog and a crying boy,"The girl was confused when she saw a dog and a crying boy
",57,15.614108462289142,10,5,Transcription,C1,52010,50345,6314,3,0,57,0.0,0.16129032258064516,0.7916666666666666
30,Keyboard,13,70898,2162,Billy's dad is a doctor who flies across the country performing surgery,"Bill's dad is a doctor who flies across the country performing surgery
",71,11.848006995966038,19,17,Transcription,C2,79378,77216,15922,6,1,70,0.011363636363636364,0.2159090909090909,0.6542056074766355
30,Keyboard,14,44504,1650,The man sat on the bench and adored looking at the daisies,"The man sat on the bench and adored looking at the daisies
",58,15.369404997303613,1,1,Transcription,C2,47498,45849,1179,2,0,58,0.0,0.01694915254237288,0.9666666666666667
30,Keyboard,15,50460,1540,The teenagers went to Bruce's house to drink a cup of tea,"The teenagers went to Bruce's house to drink a cup of tea
",57,13.317479191438764,21,6,Transcription,C1,53730,52190,8294,3,0,57,0.0,0.3333333333333333,0.6785714285714286
30,Keyboard,16,58076,1945,The dog hypnotzes the girl into thinking the boy is sad,"The dog hypnotizes the girl into thinking the boy is sad
",55,11.157793236448791,10,8,Transcription,C1,64394,62449,10480,3,1,54,0.015873015873015872,0.15873015873015872,0.7397260273972602
30,Keyboard,17,45927,3310,"Sally puts broccoli on her hotdog, she loves vegetables","Sally puts broccoli on her hotdog, she loves vegetables
",55,14.109347442680779,19,7,Transcription,C1,51298,47988,7696,4,0,55,0.0,0.3064516129032258,0.6790123456790124
30,Keyboard,18,56491,4261,The siblings spent all their money on a giant teddy bear,"The siblings spent all their money on a giant teddy bear
",56,11.683276982174153,23,12,Transcription,C1,62932,58672,11121,5,0,56,0.0,0.3382352941176471,0.6153846153846154
30,Keyboard,19,73005,2843,Around the doctor's building there were trees filled with green apples,"Around the doctor's building there were trees filled with green apples
",70,11.341688925416069,21,17,Transcription,C2,81375,78532,16254,7,0,70,0.0,0.2413793103448276,0.6481481481481481
30,Keyboard,20,42003,2138,A group of friends won a teddy bear in an amusement park,"A group of friends won a teddy bear in an amusement park
",56,15.713163345475323,3,2,Transcription,C1,47869,45731,3953,4,0,56,0.0,0.05172413793103448,0.9180327868852459
30,Speech,1,3280,3898,The man was torn between his love and his love for soccer,"The man was torn between his love and his love for soccer
",57,204.87804878048783,0,0,Transcription,D1,10478,6581,0,0,0,57,0.0,0.0,1.0
30,Speech,2,11046,5488,Tommy loves playing with a sailboat and he likes playing with his cat as well,"Tommy loves playing with a sailboat and he likes playing with his cat as well
",77,82.56382400869094,3,3,Transcription,D2,20513,15025,3379,0,0,77,0.0,0.0375,0.927710843373494
