participantNo,inputType,trialNo,inputTime,prepTime,msg,correctMsg,msgLen,wpm,incorrect_fixed,fixes,triad,taskType,setNum,totalTime,entryTime,corrTime,acCount,gMsg,uncorrected_error_rate,corrected_error_rate,bandwidth
28,Keyboard,3,9087,1725,The friends were invited in for a coffee.,The friends were invited in for a coffee.,41,52.82271377,0,0,"house.png,Friends.png,mug.png",Composition,A,12235,10511,0,0,The friends were invited in for a coffee.,0,0,1
28,Keyboard,4,11127,4156,She asked Santa Claus for a new bike.,She asked Santa Claus for a new bike.,37,38.82448099,2,2,"bicycle.png,youngman.png,santa.png",Composition,A,15828,11673,680,1,She asked Santa Claus for a new bike.,0,0.051282051,0.902439024
28,Keyboard,5,40002,1608,She asked Santa to provide a gift for those less fortunate then herself. ,She asked Santa to provide a gift for those less fortunate then herself. ,73,21.59892005,37,34,"crying.png,youngman.png,santa.png",Composition,A,43475,41867,11728,1,She asked Santa to provide a gift for those less fortunate then herself. ,0,0.349056604,0.503496503
28,Keyboard,6,28551,1443,The doctor advised the pregnant mother to avoid flying until her baby boy was delievered. ,The doctor advised the pregnant mother to avoid flying until her baby boy was delivered. ,90,37.40674582,18,13,"doctor.png,plane.png,boy.png",Composition,A,33081,31638,6511,1,The doctor advised the pregnant mother to avoid flying until her baby boy was delivered. ,0.00990099,0.178217822,0.731092437
28,Keyboard,7,37632,2586,The young mother and her friend boarded the airplane together.,The young mother and her friend boarded the airplane together.,62,19.45153061,40,32,"woman.png,momandbaby.png,plane.png",Composition,A,40937,38351,9887,2,The young mother and her friend boarded the airplane together.,0,0.425531915,0.462686567
28,Keyboard,8,28587,3556,The man wondered who left the flower arrangement on the bench. ,The man wondered who left the flower arrangement on the bench. ,63,26.02581593,14,14,"flower.png,bench.png,man.png",Composition,A,33511,29955,5287,1,The man wondered who left the flower arrangement on the bench. ,0,0.184210526,0.688888889
28,Keyboard,9,12886,2898,The boy asked if he could take his cat sailing too.,The boy asked if he could take his cat sailing too.,51,46.56216048,12,5,"boy.png,boat.png,cat.png",Composition,A,17116,14218,1686,1,The boy asked if he could take his cat sailing too.,0,0.214285714,0.75
28,Keyboard,10,23567,1825,The man used the pan to scoop the turtle out of the river.,The man used the pan to scoop the turtle out of the river.,58,29.02363474,21,21,"turtle.png,cooking-pan.png,youngman.png",Composition,A,27066,25241,5846,0,The man used the pan to scoop the turtle out of the river.,0,0.265822785,0.58
28,Keyboard,11,53331,1399,Susan wondered why her friend had opted for a hot dog when there was already a plate of broccoli available.,Susan wondered why her friend had opted for a hot dog when there was already a plate of broccoli available.,107,23.85104348,38,38,"brocoli.png,hotdog.png,woman.png",Composition,A,58428,57029,10260,1,Susan wondered why her friend had opted for a hot dog when there was already a plate of broccoli available.,0,0.262068966,0.584699454
28,Keyboard,12,44417,3226,"She loved to watch women's soccer, she only wished they would pay the female players fairly.","She loved to watch women's soccer, she only wished they would pay the female players fairly.",92,24.58518135,22,9,"soccer.png,youngman.png,heart.png",Composition,A,53688,50462,13676,3,"She loved to watch women's soccer, she only wished they would pay the female players fairly.",0,0.217821782,0.74796748
28,Keyboard,13,17210,1937,The group of friends split the cost of the boy's gift.,The group of friends split the cost of the boy's gift.,54,36.95525857,19,9,"boy.png,Friends.png,present.png",Composition,A,21734,19797,2931,4,The group of friends split the cost of the boy's gift.,0,0.301587302,0.658536585
28,Keyboard,14,30646,1817,"""The swings are covered in water!"" he cried miserably. ",The swings are covered in water! he cried miserably. ,55,21.14468446,19,19,"swings.png,crying.png,raincloud.png",Composition,A,36080,34263,6925,0,"""The swings are covered in water!"" he cried miserably. ",0.014084507,0.263939803,0.571256039
28,Keyboard,15,46736,1885,"As she looked over at her crying child, she wondered why she didn't adopt a dog instead.","As she looked over at her crying child, she wondered why she didn't adopt a dog instead.",88,22.33824033,62,62,"crying.png,pup.png,confused.png",Composition,A,53788,51903,8897,3,"As she looked over at her crying child, she wondered why she didn't adopt a dog instead.",0,0.413333333,0.41509434
28,Keyboard,16,11934,2473,The doctor always kept fresh fruit in her home.,The doctor always kept fresh fruit in her home.,47,46.2543992,2,2,"apple.png,doctor.png,house.png",Composition,A,16847,14374,924,0,The doctor always kept fresh fruit in her home.,0,0.040816327,0.921568627
28,Keyboard,17,22203,2567,The baby gleefully danced to the music playing on his father's phone.,The baby gleefully danced to the music playing on his father's phone.,69,36.7517903,15,5,"baby.png,iPhone4.png,man.png",Composition,A,26526,23959,3682,3,The baby gleefully danced to the music playing on his father's phone.,0,0.202702703,0.775280899
28,Keyboard,18,25655,2457,Her love of soccer motivated her to eat healthy.,Her love of soccer motivated her to eat healthy.,48,21.98401871,40,37,"cooking.png,house.png,soccer.png",Composition,A,28442,25985,7663,1,Her love of soccer motivated her to eat healthy.,0,0.470588235,0.384
28,Keyboard,19,26914,1748,"The sun shine through the window of the home, lighting the baby's room. ","The sun shine through the window of the home, lighting the baby's room. ",72,31.65638701,2,2,"sun.png,house.png,baby.png",Composition,A,33137,31389,6158,1,"The sun shine through the window of the home, lighting the baby's room. ",0,0.02739726,0.946666667
28,Keyboard,20,23991,2536,"The swing set cost a lot of money, but the new parents felt it was worth it.","The swing set cost a lot of money, but the new parents felt it was worth it.",76,37.51406778,6,6,"swings.png,money.png,momandbaby.png",Composition,A,29062,26526,3311,0,"The swing set cost a lot of money, but the new parents felt it was worth it.",0,0.073170732,0.863636364
29,Keyboard,1,32282,2613,The girl had to choose between healthy broccoli and a hot dog for lunch.,The girl had to choose between healthy broccoli and a hot dog for lunch.,72,26.39241683,1,1,"brocoli.png,hotdog.png,woman.png",Composition,B,36267,33654,729,2,The girl had to choose between healthy broccoli and a hot dog for lunch.,0,0.01369863,0.972972973
29,Keyboard,2,22927,2091,The man fried a turtle in the pan.,The man fried a turtle in the pan.,34,17.2722118,7,7,"turtle.png,cooking-pan.png,youngman.png",Composition,B,27741,25650,4550,1,The man fried a turtle in the pan.,0,0.170731707,0.708333333
29,Keyboard,3,22394,2929,The baby went outside the house for sunshine.,The baby went outside the house for sunshine.,45,23.57774404,0,0,"sun.png,house.png,baby.png",Composition,B,28589,25660,0,2,The baby went outside the house for sunshine.,0,0,1
29,Keyboard,4,24074,3242,The girl cooked dinner at home before her soccer game.,The girl cooked dinner at home before her soccer game.,54,26.41854283,0,0,"cooking.png,house.png,soccer.png",Composition,B,28239,24997,0,2,The girl cooked dinner at home before her soccer game.,0,0,1
29,Keyboard,5,29484,2077,The boy cried because his said explained Santa is not real.,The boy cried because his dad explained Santa is not real.,59,23.60602361,13,6,"crying.png,youngman.png,santa.png",Composition,B,32568,30492,4379,5,The boy cried because his dad said explained Santa is not real.,0.046153846,0.2,0.717948718
29,Keyboard,6,37256,2749,The flight attendant waved hello to the baby and mother.,The flight attendant waved hello to the baby and mother.,56,17.71526734,6,2,"woman.png,momandbaby.png,plane.png",Composition,B,41385,38636,4638,2,The flight attendant waved hello to the baby and mother.,0,0.103448276,0.875
29,Keyboard,7,22163,4752,The cat ran past the baby and knocked the sail boat toy down.,The cat ran past the baby and knocked the sail boat toy down.,61,32.48657673,0,0,"boy.png,boat.png,cat.png",Composition,B,27822,23070,0,1,The cat ran past the baby and knocked the sail boat toy down.,0,0,1
29,Keyboard,8,31217,2247,Grandfathers let their grandchildren play with smartphones.,Grandfathers let their grandchildren play with smartphones.,59,22.29554409,4,4,"baby.png,iPhone4.png,man.png",Composition,B,36359,34112,5970,3,Grandfathers let their grandchildren play with smartphones.,0,0.063492063,0.880597015
29,Keyboard,9,20901,2237,Grandmothers love teddy bears.,Grandmothers love teddy bears.,30,16.64992106,23,11,"grandma.png,heart.png,teddybear.png",Composition,B,24050,21813,3420,4,Grandmothers love teddy bears.,0,0.56097561,0.46875
29,Keyboard,10,21157,5124,Doctors recommend flying with children.,Doctors recommend flying with children.,39,21.55315026,3,3,"doctor.png,plane.png,boy.png",Composition,B,27404,22280,1089,3,Doctors recommend flying with children.,0,0.071428571,0.866666667
29,Keyboard,11,18551,4455,Friends enjoy coffee at home to socialize.,Friends enjoy coffee at home to socialize.,42,26.52148132,1,1,"house.png,Friends.png,mug.png",Composition,B,24897,20442,1136,1,Friends enjoy coffee at home to socialize.,0,0.023255814,0.954545455
29,Keyboard,12,25352,2827,The boy cried because it rained and he cannot play outside.,The boy cried because it rained and he cannot play outside.,59,27.45345535,3,3,"swings.png,crying.png,raincloud.png",Composition,B,29749,26922,1536,2,"The boy cried because it rained, and he cannot play outside.",0.007936508,0.048003072,0.900815851
29,Keyboard,13,28848,3272,Mothes wonder why their children are upset about pet dogs.,Mothers wonder why their children are upset about pet dogs.,58,23.71048253,13,5,"crying.png,pup.png,confused.png",Composition,B,33980,30709,3430,2,Mothers wonder why their children are upset about pet dogs.,0.015873016,0.206349206,0.75
29,Keyboard,14,11671,2492,The family gave the boy a present.,The family gave the boy a present.,34,33.93025448,0,0,"boy.png,Friends.png,present.png",Composition,B,15980,13488,0,1,The family gave the boy a present.,0,0,1
29,Keyboard,15,23698,2421,The doctor recommended fruit and relaxing at home.,The doctor recommended fruit and relaxing at home.,50,24.81222044,4,4,"apple.png,doctor.png,house.png",Composition,B,27672,25251,1881,3,The doctor recommended fruit and relaxing at home.,0,0.074074074,0.862068966
29,Keyboard,16,5659,2547,Men love soccer.,Men love soccer.,16,31.80773988,0,0,"soccer.png,youngman.png,heart.png",Composition,B,9472,6925,0,1,Men love soccer.,0,0,1
29,Keyboard,17,11295,2988,The family bought a new teddy bear.,The family bought a new teddy bear.,35,36.12217795,15,3,"teddybear.png,money.png,Friends.png",Composition,B,15205,12218,29,3,The family bought a new teddy bear.,0,0.394736842,0.660377358
29,Keyboard,18,19957,2844,The old man sat on the bench and looked at the flowers.,The old man sat on the bench and looked at the flowers.,55,32.46981009,4,4,"flower.png,bench.png,man.png",Composition,B,23802,20958,1600,1,The old man sat on the bench and looked at the flowers.,0,0.06779661,0.873015873
29,Keyboard,19,18750,2476,The man rode his bike to Santa's house.,The man rode his bike to Santa's house.,39,24.32,6,3,"bicycle.png,youngman.png,santa.png",Composition,B,22195,19719,3190,2,The man rode his bike to Santa's house.,0,0.142857143,0.8125
29,Keyboard,20,14263,1978,The mother needed money to buy a playground.,The mother needed money to buy a playground.,44,36.17752226,0,0,"swings.png,money.png,momandbaby.png",Composition,B,17195,15217,0,1,The mother needed money to buy a playground.,0,0,1
29,Speech,1,6443,13956,The boy cried to his mother because he wanted to visit Santa.,The boy cried to his mother because he wanted to visit Santa.,61,111.7491852,8,1,"crying.png,youngman.png,santa.png",Composition,A,21298,7342,6,0,The boy cried to his mother because he wanted to visit Santa.,0,0.129032258,0.871428571
29,Speech,2,9528,18246,Siblings buy presents for the teddy bear.,Siblings buy presents for the teddy bear.,41,50.37783375,7,2,"teddybear.png,money.png,Friends.png",Composition,A,29073,10827,1010,0,Siblings buy presents for the teddy bear.,0,0.162790698,0.82
